postal_code,centroid_lat,centroid_lng
11687,36.846597087,-5.339395
11688,36.82761,-5.4450058969999
11689,36.930265,-5.403192728
11690,36.95353,-5.329706686
11691,36.909935,-5.2308965949999
11692,36.87598,-5.1898060089999
11693,36.9225,-5.145430743
12001,39.98652,-0.039304129999948
12002,39.98432,-0.043420624999953
12003,39.985815,-0.019196998999973
12004,40.026,-0.022463455999969
12005,39.966185,-0.046875440999941
12006,39.99593,-0.10451257399995
12100,39.982386726,-0.00051499999995031
12110,40.057365,-0.20124634699994
12118,40.17508,-0.17104113499994
12119,40.07292,-0.26091839399993
12120,40.141275,-0.28454124499996
12121,40.102285,-0.19800517499993
12122,40.125425,-0.22631086199993
12123,40.120070477,-0.38707499999992
12124,40.209745,-0.42393881599997
12125,40.12804,-0.44440733599993
12126,40.143665,-0.53237761999998
12127,40.204909721,-0.52740999999997
12130,40.066305,-0.12475592199996
12131,40.180383519,-0.11505499999993
12132,40.22622,-0.18521786399998
12133,40.261302343,-0.13551499999994
12134,40.23246,-0.29319931699996
12135,40.2992,-0.31315361399993
12140,40.382270657,0.019430000000057
12150,40.423,-0.26912933299997
12159,40.51201,-0.19463855199996
12160,40.391405,-0.17551575999994
12161,40.318525,-0.083652897999968
12162,40.35681,-0.060726332999934
12163,40.291375,-0.12559661799997
12164,40.28679892,-0.037089999999978
12165,40.43918,-0.11503567599993
12166,40.237515,-0.033834445999958
12170,40.46327,0.16844956800003
12179,40.43425,0.070630706000031
12180,40.140625,0.074784770000065
12181,40.215285,0.019946901000026
12182,40.275775175,-0.000129999999956
12183,40.24229,0.087465077000047
12184,40.302644715,0.026545000000056
12185,40.350589915,0.10401000000007
12186,40.426025,0.14470446000007
12190,40.05346,-0.065379182999948
12191,40.106645,-0.0053784619999533
12192,40.1216,-0.070537738999974
12193,40.17362029,-0.06241499999993
12194,40.18112,-0.014462734999938
12200,39.98721,-0.21601295999994
12210,40.024023056,-0.27360999999996
12220,39.950660469,-0.28402499999993
12221,39.94835,-0.30608143799998
12222,39.90966,-0.33926159099997
12223,39.954815,-0.34596136599993
12224,39.978147121,-0.39526999999993
12225,40.004,-0.44983876199996
12230,40.032616049,-0.34427499999993
12231,40.046455,-0.46221056099995
12232,40.066685,-0.41695505099995
12300,40.562305,-0.053244199999938
12310,40.65615,-0.21379255099993
12311,40.728765,-0.16720807099995
12312,40.63454,-0.29665543399994
12313,40.72098,-0.077744490999976
12314,40.65664,-0.13336974399994
12315,40.60929,0.097751544000062
12316,40.606345,-0.084277876999977
12317,40.704415,-0.018923714999971
12318,40.54482,-0.24770601299997
12319,40.667435,0.047877656000026
12320,40.5372,0.35853346700003
12330,40.54678,0.30816781000004
12340,40.502355,0.23663143100003
12350,40.5661,0.23432380800006
12360,40.54171,0.14016269000007
12370,40.50015,0.12091692600006
12400,39.850743582,-0.49020999999993
12410,39.80756,-0.58330813199996
12412,39.77847,-0.45149734799998
12413,39.857945,-0.43359542199994
12414,39.909575,-0.43718342499994
12415,39.92919,-0.48926491299994
12420,39.999251087,-0.69824999999997
12428,40.096268565,-0.58822999999995
12429,39.964465,-0.77288967699997
12430,39.90798,-0.73596758599996
12431,39.928015,-0.68378121099994
12440,39.990558976,-0.59473499999996
12447,40.03213,-0.56090539899998
12448,40.070105,-0.53867785899996
12449,39.982095,-0.49476391199994
12450,39.89489,-0.55243946099995
12460,39.930105,-0.62421696799993
12469,39.86697,-0.72379638399997
12470,39.880775,-0.49971896299996
12480,39.82607,-0.40267666299997
12489,39.79772,-0.39940869799995
12490,39.850946874,-0.36479499999996
12499,39.84886,-0.32302411999996
12500,40.513245,0.43116350900004
12510,40.59035,0.32557975300006
12511,40.619215,0.23242538400007
12513,40.48797936,0.021750000000054
12520,39.851189443,-0.16672499999993
12526,39.863585,-0.19361433899996
12527,39.89556,-0.23726461999996
12528,39.887225,-0.30484959599994
12529,39.864525,-0.13966131999996
12530,39.887615,-0.074270432999924
12539,39.88709,-0.13439240099996
12540,39.936335,-0.11933718199992
12549,39.92204,-0.19967164699995
12550,39.948455,-0.054839797999932
12560,40.05133,0.04011996600002
12570,40.307765934,0.22860500000007
12578,40.44645,0.27818982700006
12579,40.249335503,0.26801000000006
12580,40.445745,0.40967510700006
12589,40.4678015,0.35288500000007
12590,39.749955,-0.22648595299995
12591,39.75456,-0.18160099399995
12592,39.77718,-0.17900943899997
12593,39.795267074,-0.15248499999996
12594,40.093607591,0.12244000000004
12595,40.163371451,0.16572500000007
12596,40.20844,0.20479457200003
12597,40.3699,0.28898566500004
12598,40.369049741,0.35676500000005
12599,40.68382,0.17701417800004
12600,39.817705,-0.22598633999996
12609,39.8343,-0.28161189399998
13001,38.98394,-3.9287296969999
13002,38.985047,-3.9361018659999
13003,38.991245,-3.9270800369999
13004,38.97594111,-3.925151
13005,39.008748967,-3.9789099999999
13100,39.083025,-4.3536703309999
13107,38.97101,-4.1325150169999
13108,39.003445,-4.3562123679999
13109,39.096355,-4.742515618
13110,39.35578,-4.6182419699999
13113,39.209825,-4.4053311439999
13114,39.208615,-4.298522501
13115,39.255051644,-4.3694199999999
13116,39.30988,-4.401596588
13117,39.463975,-4.831549321
13118,39.440645,-4.8023826789999
13120,39.17831,-4.1513066159999
13128,39.16069,-4.244850739
13129,39.263345,-4.171783336
13130,38.422865,-4.2801190059999
13140,39.109285,-3.961444721
13150,39.06289,-3.8322649479999
13160,39.062015,-3.75031953
13170,38.95973,-3.8722154509999
13179,38.900563648,-3.83392
13180,38.866955,-4.458604716
13189,38.804245,-4.3928560099999
13190,38.87324,-4.093157596
13191,38.91357,-4.185114013
13192,38.83165,-4.2978029079999
13193,39.22667,-4.584135803
13194,39.399115,-4.420152281
13195,38.92931,-3.9856745829999
13196,39.070996207,-4.06753
13200,38.997145,-3.4132450229999
13210,39.209696003,-3.428715
13220,39.117785,-3.345648511
13230,38.902808432,-3.3262399999999
13240,38.93534,-3.217471976
13247,38.8451,-3.242745358
13248,38.897330605,-3.08106
13249,38.996075,-2.9039050769999
13250,39.048875,-3.594555832
13260,38.91134,-3.63874011
13270,38.88519,-3.737188959
13279,38.838152992,-3.789005
13300,38.816576037,-3.3967549999999
13310,38.894536055,-3.389305
13320,38.72256,-3.0518811969999
13326,38.658715,-2.86864266
13327,38.63365,-2.8779672489999
13328,38.616259422,-2.9657
13329,38.84752,-2.9876451549999
13330,38.70537283,-2.70575
13331,38.742355,-2.7510655679999
13332,38.81851,-2.8605292399999
13333,38.756992754,-2.96546
13340,38.610149866,-2.79117
13341,38.586395,-2.857757916
13342,38.560169894,-2.9225
13343,38.49861,-3.038493084
13344,38.59598,-3.130349247
13345,38.66531,-3.095882559
13350,38.769724386,-3.5904899999999
13360,38.769872148,-3.696101557
13370,38.624164891,-3.751635
13379,38.59888,-3.8723595439999
13380,38.720924868,-3.869475
13390,38.775716817,-3.232675
13391,38.756125,-3.1438904519999
13400,38.829907051,-4.72462
13410,39.014665,-4.820033322
13411,38.9689,-4.7223711839999
13412,38.788303451,-4.861755
13413,38.678085,-4.823929069
13414,38.96217,-4.5808045219999
13415,38.56085,-4.6781510979999
13420,39.19001648,-3.84448
13427,39.3176,-4.0441164059999
13428,39.254595,-3.978905588
13429,39.21129,-3.9923171209999
13430,38.843108746,-4.0145499999999
13431,38.836282904,-3.9750149999999
13432,38.816725535,-3.9509649999999
13433,38.820322102,-4.0549349999999
13440,38.74744,-4.0254136139999
13450,38.631277992,-4.31614
13459,38.662938974,-4.35029
13460,38.697185,-4.331968053
13470,38.710683557,-4.453815
13473,38.757365,-4.541602731
13480,38.77287,-4.6579415329999
13490,38.74049,-4.9461165609999
13500,38.663015,-4.12772444
13580,38.62508,-4.6092546849999
13590,38.556631139,-4.1610203
13591,38.552982009,-4.25929
13592,38.5243415,-3.995497997
13593,38.459645,-4.106682441
13594,38.402220126,-3.8920773519999
13595,38.78991,-4.187119422
13596,38.646175,-4.5117094729999
13597,38.63549,-3.997729314
13598,38.667305,-4.215545273
13600,39.38639,-3.239319054
13610,39.329586779,-3.083205
13619,39.295869666,-3.037765
13620,39.409187134,-2.93501
13630,39.247624354,-2.833785
13640,39.280068185,-3.39971
13650,39.291748649,-3.488075
13660,39.265269247,-3.53045
13670,39.216285,-3.653217571
13679,39.209417917,-3.501945
13680,39.219885,-3.784797832
13690,39.22962,-3.2269841429999
13700,39.227421491,-2.9649199999999
13710,39.07901,-3.051352762
13720,39.15351,-3.2328149479999
13730,38.64005,-3.5058200399999
13739,38.61497,-3.635856566
13740,38.6378,-3.354738832
13750,38.53141,-3.27846299
13760,38.47255109,-3.4782049999999
13768,38.420825358,-3.5021849999999
13770,38.48912,-3.629440685
13779,38.489795,-3.829037366
14001,37.890555,-4.77539725
14002,37.88565,-4.771031923
14003,37.880525,-4.779788654
14004,37.871364211,-4.791459828
14005,37.866996288,-4.839920396
14006,37.89661,-4.779829671
14007,37.896335,-4.761778083
14008,37.889096831,-4.78374
14009,37.85945,-4.7469429729999
14010,37.842500981,-4.6926980969999
14011,37.925915,-4.909031097
14012,37.919558146,-4.7967649999999
14013,37.854265,-4.7844622129999
14014,37.909115,-4.740253707
14029,37.96037,-4.8065113559999
14100,37.655513772,-4.9381749999999
14110,37.679755,-5.143993538
14111,37.707555,-4.9644700719999
14112,37.717125,-5.0631705229999
14113,37.67131,-5.089811706
14115,37.620015,-5.0378193839999
14120,37.706225,-5.096853779
14129,37.74337,-5.156574932
14130,37.7555,-4.9556664469999
14140,37.700225,-4.856912451
14150,37.66956,-4.818225512
14190,37.780755,-4.823250276
14191,37.69709,-4.900037104
14192,37.933788669,-4.8994949999999
14193,37.846324228,-4.8405965119999
14200,38.306075,-5.2541440709999
14206,38.459129647,-5.3746849999999
14207,38.3568,-5.342196632
14208,38.436700062,-5.448865
14209,38.281104453,-5.33906
14210,38.13597786,-4.9001699999999
14220,38.166748096,-5.086515
14230,38.132742198,-5.185935
14240,38.265225,-5.1668770209999
14249,38.184028327,-5.30303
14250,38.35441,-5.019638711
14260,38.418074296,-5.0484999999999
14270,38.44968,-5.1578875619999
14280,38.590295,-5.171916875
14290,38.297740073,-5.4261999999999
14297,38.367392614,-5.5335899999999
14298,38.236044227,-5.47435
14299,38.190690069,-5.3540849999999
14300,38.004925,-5.012736692
14310,38.11646,-4.764071443
14320,38.05113404,-4.775965582
14330,38.010855,-4.7913014339999
14350,38.024745942,-4.718164009
14400,38.25995,-4.7530313149999
14410,38.467095,-4.6166058749999
14412,38.410775,-4.746211651
14413,38.52488,-4.7542243309999
14420,37.97497,-4.556509594
14430,38.108867428,-4.5650449999999
14439,37.999518344,-4.4559849999999
14440,38.309330679,-4.6060699999999
14445,38.279955,-4.381305217
14446,38.204587112,-4.27841
14447,38.32578,-4.328329192
14448,38.4076,-4.495407498
14449,38.484330243,-4.41768
14450,38.302784281,-4.86799
14460,38.460120648,-4.8427199999999
14470,38.516697332,-4.961985
14480,38.309855698,-4.9369599999999
14490,38.457251741,-4.98288
14491,38.615964915,-4.8735649999999
14500,37.41477,-4.748698776
14510,37.430541811,-4.6277899999999
14511,37.356799071,-4.58032
14512,37.373653146,-4.782663387
14520,37.687815,-4.733814406
14530,37.656905,-4.658905766
14540,37.669673469,-4.79034
14546,37.529584917,-4.87583
14547,37.56787,-4.7989274719999
14548,37.527044718,-4.7510349999999
14549,37.523495,-4.918241859
14550,37.573645,-4.640949753
14600,38.12537,-4.3711738809999
14610,37.893075,-4.627397244
14620,37.9295,-4.4867751579999
14630,37.9705,-4.449299036
14640,37.982515,-4.292635391
14650,37.90822,-4.3836589929999
14659,37.937765,-4.4315606769999
14660,37.847126098,-4.3341199999999
14670,37.763894441,-4.241095
14700,37.644375,-5.326785618
14709,37.774611086,-5.23187
14710,37.86335,-4.913515489
14711,37.830915,-4.917046662
14719,37.841445,-4.9308103029999
14720,37.898864096,-5.04867
14729,37.846073663,-4.9887199999999
14730,37.859799774,-5.1107249999999
14739,37.831080482,-5.1535468939999
14740,37.950926373,-5.3883685
14749,37.933548325,-5.1753249999999
14800,37.3882,-4.1947107239999
14810,37.451103099,-4.2979399999999
14811,37.423695,-4.328754642
14812,37.444655,-4.0712508679999
14813,37.42186,-4.079153237
14814,37.536473701,-4.170045
14815,37.503855,-4.11783308
14816,37.458555,-4.219895875
14817,37.370539297,-4.2775649999999
14820,37.787995,-4.5803326619999
14830,37.666139586,-4.5574999999999
14840,37.69200659,-4.4685449999999
14850,37.679735,-4.338788381
14857,37.597812272,-4.450075
14858,37.571698048,-4.522365
14859,37.668647953,-4.250665
14860,37.55352212,-4.3673499999999
14870,37.529548172,-4.33696
14880,37.555815,-4.2427391529999
14900,37.390462864,-4.490425
14910,37.24946,-4.529555869
14911,37.299505,-4.6622676969999
14912,37.28306,-4.4344109379999
14913,37.274095,-4.4845780549999
14914,37.250422614,-4.59253
14915,37.23745954,-4.5444199999999
14920,37.479784093,-4.6962349999999
14930,37.466255,-4.5674937759999
14940,37.488325,-4.4853584479999
14950,37.379655,-4.38045527
14960,37.317425,-4.37281214
14970,37.26815,-4.2716152689999
14978,37.23079,-4.342834527
14979,37.299855,-4.288584934
15001,43.36996,-8.3931066169999
15002,43.380003786,-8.40156
15003,43.3702455,-8.4029143239999
15004,43.365905,-8.4077471169999
15005,43.361455,-8.4101227269999
15006,43.35558,-8.396491818
15007,43.35429,-8.411485
15008,43.33077,-8.410215476
15009,43.336777681,-8.393745
15010,43.36652,-8.443672738
15011,43.371115,-8.4208882139999
15100,43.21612851,-8.688995
15102,43.199465,-8.6931577679999
15105,43.283945,-8.652103305
15106,43.21938,-8.722445165
15107,43.26073,-8.7180521939999
15108,43.197415,-8.618455049
15109,43.161627691,-8.658315
15110,43.24903,-8.8525771299999
15111,43.2766,-8.7595116959999
15112,43.288995,-8.802718065
15113,43.317155,-8.8307603489999
15114,43.27042,-8.949614453
15115,43.214089407,-8.9155999999999
15116,43.212775,-8.951950871
15117,43.223116716,-9.0073649999999
15118,43.186535,-9.023647038
15119,43.188875,-8.964332752
15121,43.159364987,-9.1108599999999
15122,43.15863761,-9.1505599999999
15123,43.145995,-9.189881165
15124,43.047285,-9.158559318
15125,43.08783,-9.1611257189999
15126,43.121926237,-8.9856149999999
15127,43.04639,-9.0169894639999
15128,43.06632,-9.069789489
15129,43.11748,-9.0825366179999
15130,42.947179619,-9.1957199999999
15137,42.93294,-9.2015081819999
15138,42.97204,-9.2073735079999
15139,43.24159,-8.391679892
15140,43.336285269,-8.45739
15141,43.320819407,-8.4782999999999
15142,43.31372,-8.5107078259999
15143,43.3308965,-8.500080711
15144,43.287005,-8.554512658
15145,43.21775,-8.5400940819999
15146,43.253701868,-8.6247099999999
15147,43.166646848,-8.761185
15148,43.14518586,-8.809565
15149,43.181155,-8.877268176
15150,43.1621,-8.9649558849999
15151,42.987325,-9.073016848
15152,43.000715297,-9.141635
15153,42.955545,-9.248464117
15154,42.93367,-9.262267887
15155,42.898569186,-9.26881
15160,43.33816,-8.279138889
15165,43.290794923,-8.24508
15166,43.31661,-8.256400411
15167,43.339695,-8.243481602
15168,43.36116,-8.294114753
15169,43.3684,-8.272323671
15171,43.31635,-8.347105595
15172,43.33806,-8.373008822
15173,43.334845,-8.3157822389999
15174,43.31055,-8.3993546589999
15175,43.23466,-8.3282385799999
15176,43.323155,-8.3399673239999
15177,43.385,-8.328406801
15178,43.3633,-8.3274343749999
15179,43.340565,-8.3466737059999
15180,43.306432389,-8.3768499999999
15181,43.27338747,-8.3600949999999
15182,43.24821,-8.35357313
15183,43.202257055,-8.3659499999999
15184,43.188302362,-8.3838049999999
15185,43.157237442,-8.4849599999999
15186,43.15532,-8.55844063
15187,43.180604167,-8.4237249999999
15188,43.21316,-8.440114829
15189,43.29388,-8.3988168609999
15190,43.3228,-8.4330812119999
15198,43.243711083,-8.4108449999999
15199,43.27420397,-8.423875
15200,42.784624414,-8.88843
15210,42.793005,-8.882431417
15211,42.821382036,-8.8421049999999
15212,42.78086071,-8.812765
15213,42.76856,-8.892546366
15214,42.757901584,-8.8490955
15215,42.7371385,-8.809451402
15216,42.746955,-8.875512651
15218,42.744115963,-8.91189
15220,42.853015,-8.640284203
15229,42.894404117,-8.650835
15230,42.84432,-8.924607953
15236,42.837743045,-8.8914349999999
15237,42.880161577,-8.8949949999999
15238,42.908563205,-8.9361
15239,42.861299831,-8.9644699999999
15240,42.810270014,-8.988525
15250,42.7716,-9.0615763069999
15256,42.948865,-8.939879076
15258,42.903062222,-9.0495869809999
15259,42.80647,-9.059021183
15270,42.99013,-9.233857923
15280,42.835313699,-8.670515
15281,42.826255,-8.740717827
15282,42.8019,-8.762234555
15285,42.865595,-8.741914731
15286,42.844595,-8.8543530499999
15287,42.818578092,-8.9212649999999
15288,42.797882489,-8.9471799999999
15290,42.827492062,-9.02451
15291,42.768030555,-9.089485
15292,42.788556349,-9.124275
15293,42.813985,-9.091024419
15295,42.8715,-9.104019718
15296,42.89495491,-9.1378779249999
15297,42.920585,-9.120913135
15298,42.926344561,-9.14489
15299,42.949555,-9.165060669
15300,43.280385,-8.212779773
15310,43.13908,-8.0061022529999
15313,43.28772,-8.048931673
15314,43.28357,-8.1546263609999
15315,43.34279,-7.9607400259999
15316,43.246235,-8.147320705
15317,43.2229,-8.012515821
15318,43.21405,-8.289504672
15319,43.27397,-8.230456848
15320,43.4587905,-7.81289025
15324,43.472565216,-7.9795849999999
15325,43.45609,-7.989447625
15326,43.516695,-7.8020215989999
15327,43.41925,-7.822854895
15328,43.44138,-7.924741339
15329,43.43417,-7.8810916629999
15330,43.682533891,-7.8510649999999
15332,43.650022657,-7.81612
15337,43.75571774,-7.695615
15338,43.59081015,-7.84656
15339,43.64660458,-7.7603849999999
15340,43.661275,-7.91963564
15347,43.693825,-8.0449600709999
15349,43.636515,-7.9029212529999
15350,43.66219,-8.0652095569999
15357,43.669331,-8.058063783
15358,43.69836,-7.960231957
15359,43.655165,-7.9951699129999
15360,43.755611397,-7.8742
15365,43.73989,-7.903460561
15366,43.702545,-7.912880021
15367,43.680705,-7.933852825
15368,43.649754246,-7.880575
15369,43.70707,-7.8778844939999
15379,43.125924425,-8.10892
15380,43.228685,-8.1736925889999
15386,43.183475,-8.116601929
15387,43.189815,-8.1735548739999
15388,43.208935,-8.1616864129999
15389,43.21992353,-8.2120199999999
15390,43.152005,-8.1774921859999
15391,43.16798,-8.2449035
15401,43.486055,-8.2419587329999
15402,43.483865,-8.23310455
15403,43.48324,-8.2215279759999
15404,43.491025,-8.2138510349999
15405,43.5062255,-8.2296712359999
15406,43.48192,-8.1995348209999
15490,43.480023,-8.238259038
15500,43.47504,-8.1651500359999
15509,43.468275,-8.1375109869999
15510,43.506845,-8.138155721
15520,43.450272679,-8.193725
15528,43.45267875,-8.1785199999999
15530,43.61762,-8.0018283369999
15540,43.531504652,-8.2101249999999
15541,43.55695,-8.2228326919999
15542,43.603811,-8.095229517
15543,43.603999,-8.0528545889999
15550,43.588145,-8.1986974229999
15551,43.6043395,-8.1723997889999
15552,43.597795016,-8.13287
15553,43.6391415,-8.103542628
15554,43.629391,-8.0647064079999
15555,43.64027,-8.041589862
15560,43.534994696,-8.071025
15561,43.574035,-8.0895193929999
15562,43.56218429,-8.0440849999999
15563,43.56194,-7.9717543089999
15564,43.565715,-7.9773581819999
15565,43.53016,-7.945636393
15566,43.55185,-7.917627883
15567,43.54429,-7.885941174
15568,43.522982846,-7.8876749999999
15569,43.60285,-7.940029249
15570,43.518678098,-8.160810963
15572,43.528698981,-8.17716
15573,43.535155,-8.1953441159999
15576,43.496475,-8.068456531
15577,43.4967,-8.107270107
15578,43.53773,-8.1558340239999
15579,43.47933,-8.110009384
15580,43.49352,-8.009526297
15582,43.490725,-7.9068709319999
15590,43.488623526,-8.2598199999999
15592,43.521295,-8.30968503
15593,43.491460119,-8.3044449999999
15594,43.543445,-8.2645292619999
15595,43.526843809,-8.236395
15596,43.55414,-8.1317755219999
15597,43.530117093,-8.1105749999999
15598,43.52098,-8.01257644
15600,43.40646,-8.1696625
15607,43.400616428,-8.2039349999999
15608,43.38018,-8.1990946949999
15609,43.405855,-8.134948644
15611,43.434984591,-8.1294652829999
15612,43.43409,-8.1000144559999
15613,43.440945,-8.042921973
15614,43.38968727,-8.1662464999999
15615,43.375499109,-8.1407
15616,43.37439,-8.1118415
15617,43.383162611,-8.07447
15619,43.3425,-8.061672523
15620,43.452178433,-8.2636049999999
15621,43.421345,-8.1542322089999
15622,43.425415,-8.1697018139999
15623,43.42943,-8.2128206379999
15624,43.432035,-8.251962614
15625,43.445125,-8.290235755
15626,43.448255,-8.2347814079999
15627,43.443876234,-8.2030099999999
15630,43.343739216,-8.2013954999999
15635,43.3329,-8.15629188
15637,43.370652175,-8.1271599999999
15638,43.336565,-8.109731881
15639,43.3622385,-8.1733094169999
15640,43.297365,-8.277600692
15650,43.296954878,-8.30049
15656,43.12801,-8.8597417559999
15659,43.2641,-8.307527297
15660,43.297467777,-8.34476
15668,43.297043491,-8.31949
15669,43.26185,-8.338619706
15670,43.314950856,-8.361999259
15679,43.316860076,-8.357475
15680,43.077033077,-8.4045199999999
15683,43.083396988,-8.557655
15684,43.089775,-8.497792041
15685,43.08371,-8.251642654
15686,43.0333,-8.2221295479999
15687,43.01113,-8.5292984929999
15688,43.000085,-8.379653515
15689,43.080758715,-8.4178899999999
15690,43.290185,-8.4758465899999
15701,42.873108285,-8.5476849999999
15702,42.865685,-8.537346022
15703,42.893186667,-8.5273
15704,42.886235,-8.539101799
15705,42.88942,-8.5483763849999
15706,42.861379136,-8.5603025
15707,42.890870714,-8.51082
15781,42.8893,-8.53459327
15782,42.8804,-8.546032065
15800,42.91419,-8.0129366259999
15805,42.95982,-8.08239
15806,42.966733897,-7.959035
15807,43.075715,-8.095005989
15808,42.87178,-8.0561537999999
15809,42.92657,-8.0299815339999
15810,42.927305,-8.1629474499999
15813,43.047699337,-8.0187599999999
15814,43.0182,-8.0504766449999
15815,43.054425728,-7.9931099999999
15816,43.000169806,-8.0913249999999
15817,42.99395,-8.158040424
15818,43.02983396,-8.1652149999999
15819,42.921883754,-8.1857899999999
15820,42.911895,-8.437322894
15821,42.927515,-8.382495204
15822,42.85004,-8.313630905
15823,42.927668,-8.325275
15824,42.90376,-8.2645149369999
15825,42.989295412,-8.26028
15826,42.917075,-8.083229643
15828,42.863575819,-8.2321049999999
15830,42.904842914,-8.7445799999999
15837,42.97995,-8.867706359
15838,42.908875,-8.8124821069999
15839,42.945891146,-8.699735
15840,43.0374,-8.818280334
15841,43.011025,-8.8696372009999
15845,43.043935,-8.876059961
15846,43.025875,-8.7338723399999
15847,43.068945536,-8.72016
15848,43.081446263,-8.7668899999999
15850,43.099911878,-8.9128219999999
15851,43.145365,-8.920722391
15855,43.103734804,-8.893635
15856,43.0893405,-8.931150084
15857,43.060705,-8.9152608229999
15858,43.036,-8.944503121
15859,43.067220929,-8.94845
15860,43.06741,-8.829293794
15861,43.01658,-8.786415963
15862,42.990885,-8.765950781
15863,42.95795,-8.785872484
15864,42.895685,-8.6915249039999
15865,42.860445,-8.6940948559999
15866,42.81925,-8.5990337599999
15870,42.935035,-8.6069648719999
15871,42.993735,-8.658791301
15872,42.97724,-8.6642994009999
15873,43.024105,-8.6643735709999
15874,43.04742,-8.66093689
15880,42.77502,-8.4250267489999
15881,42.840940807,-8.439005
15882,42.79964,-8.363966406
15883,42.7941,-8.5630904089999
15884,42.94417,-8.475793
15885,42.785283025,-8.4856849999999
15886,42.771643943,-8.5172509999999
15887,42.971635,-8.3120327419999
15888,42.970222895,-8.439802866
15890,42.911989223,-8.51978
15892,42.870845,-8.4978683009999
15893,42.84345,-8.500634657
15894,42.83855591,-8.545105
15895,42.84593,-8.594372274
15896,42.88355,-8.6040546639999
15897,42.892795,-8.586714227
15898,42.928485,-8.565694413
15899,42.852955,-8.5727703339999
15900,42.737932673,-8.658585
15910,42.747227505,-8.6704
15911,42.7653665,-8.6839050799999
15912,42.77678,-8.714671419
15913,42.77599,-8.7590585049999
15914,42.757675,-8.601297723
15915,42.748878508,-8.6345735959999
15916,42.730885,-8.669283783
15917,42.752092936,-8.654035
15920,42.653097195,-8.8107899999999
15928,42.65527,-8.776761419
15930,42.647940573,-8.88364
15937,42.69405,-8.9117814109999
15938,42.64539,-8.869319655
15939,42.620205,-8.8762449939999
15940,42.6071865,-8.9405082339999
15948,42.640475,-8.9476462669999
15949,42.600485,-8.958477165
15959,42.58327,-8.973994456
15960,42.556461096,-8.9951649999999
15965,42.527445,-9.0180845309999
15966,42.53704,-9.000066427
15967,42.546997277,-9.021445
15968,42.573543,-8.991222094
15969,42.585785,-9.046795044
15970,42.72257,-9.005631207
15978,42.717135,-8.9621563969999
15979,42.6975735,-9.006921833
15980,42.78727,-8.657186639
15981,42.729185,-8.7256574529999
15982,42.704135,-8.738240923
15983,42.66976,-8.7516024769999
15984,42.706844872,-8.77858
15985,42.7012968,-8.81839
15990,42.690231469,-8.8538349999999
15991,42.66716,-8.846363085
15992,42.65003,-8.912890434
15993,42.615274013,-8.990875
15994,42.61431,-9.0334175639999
15995,42.6409315,-9.008590495
15996,42.6642225,-9.002306103
15998,42.674563,-9.013867788
15999,42.75367117,-8.9384899999999
16001,40.07673,-2.126934035
16002,40.076783286,-2.154051732
16003,40.041691205,-2.1525549999999
16004,40.04821558,-2.12377
16100,39.735209447,-2.2183199999999
16111,39.79706,-2.2320893949999
16113,39.86483,-2.211872801
16114,39.656445,-2.157074586
16118,39.675496997,-2.098555
16120,39.75584,-2.145328929
16122,39.929075,-2.1777563119999
16123,39.944859154,-2.09057
16140,40.238295,-2.084509258
16141,40.356474831,-2.108285
16142,40.316190347,-2.0022299999999
16143,40.210565,-2.158740704
16144,40.360030728,-2.21779
16145,40.318175294,-2.1847299999999
16146,40.261706757,-2.1400449999999
16150,40.365365,-1.8408231399999
16152,40.249615,-1.7797044449999
16160,39.941545,-2.627608537
16161,39.975955,-2.59785134
16162,40.053315,-2.4996068639999
16190,40.106601461,-2.31249
16191,40.1493,-2.235645023
16192,40.097122015,-2.007015
16193,40.239282231,-1.9130699999999
16194,40.061575,-2.2703732979999
16195,40.016095,-2.442027916
16196,40.007475,-2.1917649559999
16200,39.56658,-1.907176815
16210,39.619225,-1.793153784
16211,39.437321084,-2.1042399999999
16212,39.468456085,-2.0181049999999
16214,39.605135,-1.9803061989999
16215,39.699547303,-1.8894799999999
16216,39.798485,-2.0802637959999
16220,39.33637,-1.9341785349999
16230,39.431015,-1.951819186
16234,39.410149797,-1.880145
16235,39.465875,-1.757837384
16236,39.354551835,-1.8283799999999
16237,39.368435,-1.710362943
16238,39.316118948,-1.777275
16239,39.38318,-2.0391389389999
16240,39.48233,-1.8876468349999
16250,39.529975,-1.751634361
16251,39.51647,-1.675966291
16260,39.50823,-1.575604083
16269,39.5832,-1.6229113549999
16270,39.46802,-1.634779792
16280,39.44653,-1.6443346749999
16290,39.4032,-1.614866488
16300,40.037485,-1.670661767
16311,39.987175,-1.5814495839999
16312,39.82495,-1.437239679
16313,39.733810029,-1.3230199999999
16315,40.029175,-1.520416516
16316,40.146585,-1.7517607
16317,40.132885852,-1.6288
16318,40.13061895,-1.48002
16320,39.82185,-1.2693583929999
16321,39.77869,-1.2711552669999
16330,39.8886,-1.373178696
16336,39.958345,-1.2361110599999
16337,39.976165,-1.3414953949999
16338,40.00233,-1.4201299269999
16339,39.90078,-1.2611055689999
16340,40.01757,-1.8222273919999
16350,39.894055,-1.788706557
16360,39.811455,-1.8986870489999
16370,39.867565,-1.6299827459999
16371,39.747945,-1.571110387
16372,39.664175,-1.6543217469999
16373,39.757047106,-1.734565
16390,39.95359,-1.74457079
16393,39.660547032,-1.467055
16400,40.00416,-2.9934709
16410,39.841935,-3.016646147
16411,39.92533,-3.0434774239999
